matchday,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Goal_difference,Points_Home,HomePosition,HomeAvgPoints,AwayPosition,AwayAvgPoints,result,AvgPointDelta,Season
1.0,Dortmund,Werder Bremen,2,1,1,3,0,,0,,1,,1213
1.0,Augsburg,Fortuna Dusseldorf,0,2,-2,0,0,,0,,2,,1213
1.0,Ein Frankfurt,Leverkusen,2,1,1,3,0,,0,,1,,1213
1.0,Freiburg,Mainz,1,1,0,1,0,,0,,X,,1213
1.0,Greuther Furth,Bayern Munich,0,3,-3,0,0,,0,,2,,1213
1.0,Hamburg,Nurnberg,0,1,-1,0,0,,0,,2,,1213
1.0,M'gladbach,Hoffenheim,2,1,1,3,0,,0,,1,,1213
1.0,Stuttgart,Wolfsburg,0,1,-1,0,0,,0,,2,,1213
1.0,Hannover,Schalke 04,2,2,0,1,0,,0,,X,,1213
2.0,Mainz,Greuther Furth,0,1,-1,0,10,1.0,10,1.0,2,0.0,1213
2.0,Fortuna Dusseldorf,M'gladbach,0,0,0,1,2,3.0,2,3.0,X,0.0,1213
2.0,Hoffenheim,Ein Frankfurt,0,4,-4,0,13,0.0,13,0.0,2,0.0,1213
2.0,Leverkusen,Freiburg,2,0,2,3,14,0.0,14,0.0,1,0.0,1213
2.0,Nurnberg,Dortmund,1,1,0,1,6,3.0,6,3.0,X,0.0,1213
2.0,Schalke 04,Augsburg,3,1,2,3,11,1.0,11,1.0,1,0.0,1213
2.0,Werder Bremen,Hamburg,2,0,2,3,16,0.0,16,0.0,1,0.0,1213
2.0,Bayern Munich,Stuttgart,6,1,5,3,1,3.0,1,3.0,1,0.0,1213
2.0,Wolfsburg,Hannover,0,4,-4,0,7,3.0,7,3.0,2,0.0,1213
3.0,Augsburg,Wolfsburg,0,0,0,1,16,0.0,16,0.0,X,0.0,1213
3.0,Bayern Munich,Mainz,3,1,2,3,1,3.0,1,3.0,1,0.0,1213
3.0,Dortmund,Leverkusen,3,0,3,3,6,2.0,6,2.0,1,0.0,1213
3.0,Greuther Furth,Schalke 04,0,2,-2,0,11,1.5,11,1.5,2,0.0,1213
3.0,Hannover,Werder Bremen,3,2,1,3,3,2.0,3,2.0,1,0.0,1213
3.0,M'gladbach,Nurnberg,2,3,-1,0,7,2.0,7,2.0,2,0.0,1213
3.0,Stuttgart,Fortuna Dusseldorf,0,0,0,1,18,0.0,18,0.0,X,0.0,1213
3.0,Ein Frankfurt,Hamburg,3,2,1,3,2,3.0,2,3.0,1,0.0,1213
3.0,Freiburg,Hoffenheim,5,3,2,3,14,0.5,14,0.5,1,0.0,1213
4.0,Nurnberg,Ein Frankfurt,1,2,-1,0,6,2.3333333333333335,6,2.3333333333333335,2,0.0,1213
4.0,Wolfsburg,Greuther Furth,1,1,0,1,10,1.3333333333333333,10,1.3333333333333333,X,0.0,1213
4.0,Schalke 04,Bayern Munich,0,2,-2,0,5,2.3333333333333335,5,2.3333333333333335,2,0.0,1213
4.0,Fortuna Dusseldorf,Freiburg,0,0,0,1,7,1.6666666666666667,7,1.6666666666666667,X,0.0,1213
4.0,Hamburg,Dortmund,3,2,1,3,17,0.0,17,0.0,1,0.0,1213
4.0,Mainz,Augsburg,2,0,2,3,14,0.3333333333333333,14,0.3333333333333333,1,0.0,1213
4.0,Hoffenheim,Hannover,3,1,2,3,18,0.0,18,0.0,1,0.0,1213
4.0,Leverkusen,M'gladbach,1,1,0,1,12,1.0,12,1.0,X,0.0,1213
4.0,Werder Bremen,Stuttgart,2,2,0,1,11,1.0,11,1.0,X,0.0,1213
5.0,Schalke 04,Mainz,3,0,3,3,5,1.75,5,1.75,1,0.0,1213
5.0,Greuther Furth,Fortuna Dusseldorf,0,2,-2,0,14,1.0,14,1.0,2,0.0,1213
5.0,Ein Frankfurt,Dortmund,3,3,0,1,2,3.0,2,3.0,X,0.0,1213
5.0,Bayern Munich,Wolfsburg,3,0,3,3,1,3.0,1,3.0,1,0.0,1213
5.0,Augsburg,Leverkusen,1,3,-2,0,18,0.25,18,0.25,2,0.0,1213
5.0,Freiburg,Werder Bremen,1,2,-1,0,8,1.25,8,1.25,2,0.0,1213
5.0,Hannover,Nurnberg,4,1,3,3,4,1.75,4,1.75,1,0.0,1213
5.0,M'gladbach,Hamburg,2,2,0,1,9,1.25,9,1.25,X,0.0,1213
5.0,Stuttgart,Hoffenheim,0,3,-3,0,17,0.5,17,0.5,2,0.0,1213
6.0,Fortuna Dusseldorf,Schalke 04,2,2,0,1,5,1.8,5,1.8,X,0.0,1213
6.0,Werder Bremen,Bayern Munich,0,2,-2,0,7,1.4,7,1.4,2,0.0,1213
6.0,Nurnberg,Stuttgart,0,2,-2,0,9,1.4,9,1.4,2,0.0,1213
6.0,Leverkusen,Greuther Furth,2,0,2,3,8,1.4,8,1.4,1,0.0,1213
6.0,Hamburg,Hannover,1,0,1,3,14,0.8,14,0.8,1,0.0,1213
6.0,Dortmund,M'gladbach,5,0,5,3,6,1.6,6,1.6,1,0.0,1213
6.0,Hoffenheim,Augsburg,0,0,0,1,11,1.2,11,1.2,X,0.0,1213
6.0,Ein Frankfurt,Freiburg,2,1,1,3,2,2.6,2,2.6,1,0.0,1213
6.0,Wolfsburg,Mainz,0,2,-2,0,13,1.0,13,1.0,2,0.0,1213
7.0,Augsburg,Werder Bremen,3,1,2,3,18,0.3333333333333333,18,0.3333333333333333,1,0.0,1213
