matchday,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Goal_difference,Points_Home,HomePosition,HomeAvgPoints,AwayPosition,AwayAvgPoints,result,Season
13.0,Freiburg,Stuttgart,1,4,-3,0,14,1.0,14,1.0,2,1415
13.0,Werder Bremen,Paderborn,4,0,4,3,17,0.8333333333333334,17,0.8333333333333334,1,1415
13.0,Leverkusen,FC Koln,5,1,4,3,4,1.6666666666666667,4,1.6666666666666667,1,1415
13.0,Schalke 04,Mainz,4,1,3,3,7,1.4166666666666667,7,1.4166666666666667,1,1415
13.0,Hertha,Bayern Munich,0,1,-1,0,13,1.1666666666666667,13,1.1666666666666667,2,1415
13.0,Augsburg,Hamburg,3,1,2,3,6,1.5,6,1.5,1,1415
13.0,Hoffenheim,Hannover,4,3,1,3,8,1.4166666666666667,8,1.4166666666666667,1,1415
13.0,Ein Frankfurt,Dortmund,2,0,2,3,12,1.25,12,1.25,1,1415
13.0,Wolfsburg,M'gladbach,1,0,1,3,2,1.9166666666666667,2,1.9166666666666667,1,1415
14.0,Dortmund,Hoffenheim,1,0,1,3,18,0.8461538461538461,18,0.8461538461538461,1,1415
14.0,Stuttgart,Schalke 04,0,4,-4,0,16,0.9230769230769231,16,0.9230769230769231,2,1415
14.0,Paderborn,Freiburg,1,1,0,1,11,1.2307692307692308,11,1.2307692307692308,X,1415
14.0,M'gladbach,Hertha,3,2,1,3,5,1.5384615384615385,5,1.5384615384615385,1,1415
14.0,Hannover,Wolfsburg,1,3,-2,0,8,1.4615384615384615,8,1.4615384615384615,2,1415
14.0,Bayern Munich,Leverkusen,1,0,1,3,1,2.5384615384615383,1,2.5384615384615383,1,1415
14.0,FC Koln,Augsburg,1,2,-1,0,12,1.1538461538461537,12,1.1538461538461537,2,1415
14.0,Ein Frankfurt,Werder Bremen,5,2,3,3,9,1.3846153846153846,9,1.3846153846153846,1,1415
14.0,Hamburg,Mainz,2,1,1,3,17,0.9230769230769231,17,0.9230769230769231,1,1415
15.0,Hoffenheim,Ein Frankfurt,3,2,1,3,8,1.4285714285714286,8,1.4285714285714286,1,1415
15.0,Werder Bremen,Hannover,3,3,0,1,17,0.9285714285714286,17,0.9285714285714286,X,1415
15.0,Mainz,Stuttgart,1,1,0,1,11,1.1428571428571428,11,1.1428571428571428,X,1415
15.0,Schalke 04,FC Koln,1,2,-1,0,6,1.6428571428571428,6,1.6428571428571428,2,1415
15.0,Freiburg,Hamburg,0,0,0,1,16,0.9285714285714286,16,0.9285714285714286,X,1415
15.0,Augsburg,Bayern Munich,0,4,-4,0,3,1.7142857142857142,3,1.7142857142857142,2,1415
15.0,Hertha,Dortmund,1,0,1,3,15,1.0,15,1.0,1,1415
15.0,Leverkusen,M'gladbach,1,1,0,1,4,1.6428571428571428,4,1.6428571428571428,X,1415
15.0,Wolfsburg,Paderborn,1,1,0,1,2,2.0714285714285716,2,2.0714285714285716,X,1415
16.0,Bayern Munich,Freiburg,2,0,2,3,1,2.6,1,2.6,1,1415
16.0,FC Koln,Mainz,0,0,0,1,11,1.2,11,1.2,X,1415
16.0,Hamburg,Stuttgart,0,1,-1,0,14,1.0666666666666667,14,1.0666666666666667,2,1415
16.0,Hannover,Augsburg,2,0,2,3,9,1.3333333333333333,9,1.3333333333333333,1,1415
16.0,Paderborn,Schalke 04,1,2,-1,0,10,1.2,10,1.2,2,1415
16.0,M'gladbach,Werder Bremen,4,1,3,3,4,1.6,4,1.6,1,1415
16.0,Ein Frankfurt,Hertha,4,4,0,1,8,1.4,8,1.4,X,1415
16.0,Dortmund,Wolfsburg,2,2,0,1,16,0.9333333333333333,16,0.9333333333333333,X,1415
16.0,Hoffenheim,Leverkusen,0,1,-1,0,7,1.5333333333333334,7,1.5333333333333334,2,1415
17.0,Mainz,Bayern Munich,1,2,-1,0,11,1.125,11,1.125,2,1415
17.0,Werder Bremen,Dortmund,2,1,1,3,18,0.875,18,0.875,1,1415
17.0,Augsburg,M'gladbach,2,1,1,3,6,1.5,6,1.5,1,1415
17.0,Leverkusen,Ein Frankfurt,1,1,0,1,4,1.6875,4,1.6875,X,1415
17.0,Schalke 04,Hamburg,0,0,0,1,5,1.625,5,1.625,X,1415
17.0,Stuttgart,Paderborn,0,0,0,1,15,1.0,15,1.0,X,1415
17.0,Wolfsburg,FC Koln,2,1,1,3,2,1.9375,2,1.9375,1,1415
17.0,Hertha,Hoffenheim,0,5,-5,0,13,1.125,13,1.125,2,1415
17.0,Freiburg,Hannover,2,2,0,1,17,0.875,17,0.875,X,1415
18.0,Wolfsburg,Bayern Munich,4,1,3,3,2,2.0,2,2.0,1,1415
18.0,Freiburg,Ein Frankfurt,4,1,3,3,18,0.8823529411764706,18,0.8823529411764706,1,1415
18.0,Hamburg,FC Koln,0,2,-2,0,14,1.0,14,1.0,2,1415
18.0,Leverkusen,Dortmund,0,0,0,1,3,1.6470588235294117,3,1.6470588235294117,X,1415
18.0,Mainz,Paderborn,5,0,5,3,12,1.0588235294117647,12,1.0588235294117647,1,1415
18.0,Schalke 04,Hannover,1,0,1,3,5,1.588235294117647,5,1.588235294117647,1,1415
18.0,Stuttgart,M'gladbach,0,1,-1,0,15,1.0,15,1.0,2,1415
18.0,Augsburg,Hoffenheim,3,1,2,3,6,1.588235294117647,6,1.588235294117647,1,1415
18.0,Werder Bremen,Hertha,2,0,2,3,16,1.0,16,1.0,1,1415
19.0,M'gladbach,Freiburg,1,0,1,3,3,1.6666666666666667,3,1.6666666666666667,1,1415
19.0,Hannover,Mainz,1,1,0,1,8,1.3333333333333333,8,1.3333333333333333,X,1415
19.0,Ein Frankfurt,Wolfsburg,1,1,0,1,9,1.2777777777777777,9,1.2777777777777777,X,1415
19.0,Bayern Munich,Schalke 04,1,1,0,1,1,2.5,1,2.5,X,1415
19.0,Dortmund,Augsburg,0,1,-1,0,18,0.8888888888888888,18,0.8888888888888888,2,1415
19.0,FC Koln,Stuttgart,0,0,0,1,10,1.2222222222222223,10,1.2222222222222223,X,1415
19.0,Hertha,Leverkusen,0,1,-1,0,15,1.0,15,1.0,2,1415
19.0,Hoffenheim,Werder Bremen,1,2,-1,0,7,1.4444444444444444,7,1.4444444444444444,2,1415
19.0,Paderborn,Hamburg,0,3,-3,0,13,1.0555555555555556,13,1.0555555555555556,2,1415
20.0,Schalke 04,M'gladbach,1,0,1,3,6,1.631578947368421,6,1.631578947368421,1,1415
20.0,Wolfsburg,Hoffenheim,3,0,3,3,2,2.0,2,2.0,1,1415
20.0,Stuttgart,Bayern Munich,0,2,-2,0,16,0.9473684210526315,16,0.9473684210526315,2,1415
20.0,Mainz,Hertha,0,2,-2,0,12,1.1578947368421053,12,1.1578947368421053,2,1415
20.0,FC Koln,Paderborn,0,0,0,1,10,1.2105263157894737,10,1.2105263157894737,X,1415
20.0,Freiburg,Dortmund,0,3,-3,0,15,0.9473684210526315,15,0.9473684210526315,2,1415
20.0,Hamburg,Hannover,2,1,1,3,13,1.0526315789473684,13,1.0526315789473684,1,1415
20.0,Augsburg,Ein Frankfurt,2,2,0,1,4,1.736842105263158,4,1.736842105263158,X,1415
20.0,Werder Bremen,Leverkusen,2,1,1,3,11,1.2105263157894737,11,1.2105263157894737,1,1415
21.0,Dortmund,Mainz,4,2,2,3,16,0.95,16,0.95,1,1415
21.0,Werder Bremen,Augsburg,3,2,1,3,8,1.3,8,1.3,1,1415
21.0,M'gladbach,FC Koln,1,0,1,3,5,1.65,5,1.65,1,1415
21.0,Leverkusen,Wolfsburg,4,5,-1,0,6,1.6,6,1.6,2,1415
21.0,Ein Frankfurt,Schalke 04,1,0,1,3,9,1.25,9,1.25,1,1415
21.0,Bayern Munich,Hamburg,8,0,8,3,1,2.45,1,2.45,1,1415
21.0,Hoffenheim,Stuttgart,2,1,1,3,7,1.3,7,1.3,1,1415
21.0,Hannover,Paderborn,1,2,-1,0,10,1.25,10,1.25,2,1415
21.0,Hertha,Freiburg,0,2,-2,0,14,1.05,14,1.05,2,1415
22.0,Stuttgart,Dortmund,2,3,-1,0,18,0.8571428571428571,18,0.8571428571428571,2,1415
22.0,Paderborn,Bayern Munich,0,6,-6,0,12,1.0952380952380953,12,1.0952380952380953,2,1415
22.0,Schalke 04,Werder Bremen,1,1,0,1,4,1.619047619047619,4,1.619047619047619,X,1415
22.0,Mainz,Ein Frankfurt,3,1,2,3,14,1.0476190476190477,14,1.0476190476190477,1,1415
22.0,Augsburg,Leverkusen,2,2,0,1,5,1.619047619047619,5,1.619047619047619,X,1415
22.0,FC Koln,Hannover,1,1,0,1,11,1.1428571428571428,11,1.1428571428571428,X,1415
22.0,Freiburg,Hoffenheim,1,1,0,1,16,1.0,16,1.0,X,1415
22.0,Hamburg,M'gladbach,1,1,0,1,13,1.0952380952380953,13,1.0952380952380953,X,1415
22.0,Wolfsburg,Hertha,2,1,1,3,2,2.0952380952380953,2,2.0952380952380953,1,1415
23.0,Bayern Munich,FC Koln,4,1,3,3,1,2.5,1,2.5,1,1415
23.0,Dortmund,Schalke 04,3,0,3,3,12,1.1363636363636365,12,1.1363636363636365,1,1415
23.0,Ein Frankfurt,Hamburg,2,1,1,3,9,1.2727272727272727,9,1.2727272727272727,1,1415
23.0,Hannover,Stuttgart,1,1,0,1,10,1.1818181818181819,10,1.1818181818181819,X,1415
23.0,Hertha,Augsburg,1,0,1,3,17,0.9545454545454546,17,0.9545454545454546,1,1415
23.0,Hoffenheim,Mainz,2,0,2,3,7,1.3636363636363635,7,1.3636363636363635,1,1415
23.0,Leverkusen,Freiburg,1,0,1,3,6,1.5,6,1.5,1,1415
23.0,M'gladbach,Paderborn,2,0,2,3,3,1.6818181818181819,3,1.6818181818181819,1,1415
23.0,Werder Bremen,Wolfsburg,3,5,-2,0,8,1.3636363636363635,8,1.3636363636363635,2,1415
24.0,Stuttgart,Hertha,0,0,0,1,18,0.8260869565217391,18,0.8260869565217391,X,1415
24.0,Schalke 04,Hoffenheim,3,1,2,3,5,1.5217391304347827,5,1.5217391304347827,1,1415
24.0,Mainz,M'gladbach,2,2,0,1,12,1.0869565217391304,12,1.0869565217391304,X,1415
24.0,Hannover,Bayern Munich,1,3,-2,0,11,1.173913043478261,11,1.173913043478261,2,1415
24.0,Freiburg,Werder Bremen,0,1,-1,0,17,0.9565217391304348,17,0.9565217391304348,2,1415
24.0,Augsburg,Wolfsburg,1,0,1,3,6,1.5217391304347827,6,1.5217391304347827,1,1415
24.0,Hamburg,Dortmund,0,0,0,1,15,1.0434782608695652,15,1.0434782608695652,X,1415
24.0,FC Koln,Ein Frankfurt,4,2,2,3,13,1.0869565217391304,13,1.0869565217391304,1,1415
24.0,Paderborn,Leverkusen,0,3,-3,0,16,1.0,16,1.0,2,1415
25.0,Leverkusen,Stuttgart,4,0,4,3,4,1.625,4,1.625,1,1415
25.0,Werder Bremen,Bayern Munich,0,4,-4,0,8,1.375,8,1.375,2,1415
25.0,Hoffenheim,Hamburg,3,0,3,3,7,1.375,7,1.375,1,1415
25.0,Hertha,Schalke 04,2,2,0,1,14,1.0416666666666667,14,1.0416666666666667,X,1415
25.0,Ein Frankfurt,Paderborn,4,0,4,3,9,1.2916666666666667,9,1.2916666666666667,1,1415
25.0,Augsburg,Mainz,0,2,-2,0,6,1.5833333333333333,6,1.5833333333333333,2,1415
25.0,Dortmund,FC Koln,0,0,0,1,10,1.2083333333333333,10,1.2083333333333333,X,1415
25.0,M'gladbach,Hannover,2,0,2,3,3,1.7083333333333333,3,1.7083333333333333,1,1415
25.0,Wolfsburg,Freiburg,3,0,3,3,2,2.0833333333333335,2,2.0833333333333335,1,1415
26.0,Hamburg,Hertha,0,1,-1,0,15,1.0,15,1.0,2,1415
26.0,Paderborn,Hoffenheim,0,0,0,1,16,0.92,16,0.92,X,1415
26.0,Stuttgart,Ein Frankfurt,3,1,2,3,18,0.8,18,0.8,1,1415
26.0,Schalke 04,Leverkusen,0,1,-1,0,5,1.56,5,1.56,2,1415
26.0,Hannover,Dortmund,2,3,-1,0,13,1.08,13,1.08,2,1415
26.0,FC Koln,Werder Bremen,1,1,0,1,12,1.16,12,1.16,X,1415
26.0,Freiburg,Augsburg,2,0,2,3,17,0.88,17,0.88,1,1415
26.0,Bayern Munich,M'gladbach,0,2,-2,0,1,2.56,1,2.56,2,1415
26.0,Mainz,Wolfsburg,1,1,0,1,11,1.16,11,1.16,X,1415
27.0,Dortmund,Bayern Munich,0,1,-1,0,10,1.2692307692307692,10,1.2692307692307692,2,1415
27.0,Ein Frankfurt,Hannover,2,2,0,1,8,1.3076923076923077,8,1.3076923076923077,X,1415
27.0,Freiburg,FC Koln,1,0,1,3,15,0.9615384615384616,15,0.9615384615384616,1,1415
27.0,Hoffenheim,M'gladbach,1,4,-3,0,7,1.4230769230769231,7,1.4230769230769231,2,1415
27.0,Leverkusen,Hamburg,4,0,4,3,4,1.7307692307692308,4,1.7307692307692308,1,1415
27.0,Werder Bremen,Mainz,0,0,0,1,9,1.3076923076923077,9,1.3076923076923077,X,1415
27.0,Wolfsburg,Stuttgart,3,1,2,3,2,2.076923076923077,2,2.076923076923077,1,1415
27.0,Augsburg,Schalke 04,0,0,0,1,6,1.4615384615384615,6,1.4615384615384615,X,1415
27.0,Hertha,Paderborn,2,0,2,3,13,1.1153846153846154,13,1.1153846153846154,1,1415
28.0,Hannover,Hertha,1,1,0,1,15,1.037037037037037,15,1.037037037037037,X,1415
28.0,Schalke 04,Freiburg,0,0,0,1,5,1.4814814814814814,5,1.4814814814814814,X,1415
28.0,Mainz,Leverkusen,2,3,-1,0,12,1.1481481481481481,12,1.1481481481481481,2,1415
28.0,Paderborn,Augsburg,2,1,1,3,17,0.8888888888888888,17,0.8888888888888888,1,1415
28.0,M'gladbach,Dortmund,3,1,2,3,3,1.8518518518518519,3,1.8518518518518519,1,1415
28.0,Bayern Munich,Ein Frankfurt,3,0,3,3,1,2.4814814814814814,1,2.4814814814814814,1,1415
28.0,Hamburg,Wolfsburg,0,2,-2,0,16,0.9259259259259259,16,0.9259259259259259,2,1415
28.0,FC Koln,Hoffenheim,3,2,1,3,13,1.1111111111111112,13,1.1111111111111112,1,1415
28.0,Stuttgart,Werder Bremen,3,2,1,3,18,0.8518518518518519,18,0.8518518518518519,1,1415
29.0,Ein Frankfurt,M'gladbach,0,0,0,1,8,1.25,8,1.25,X,1415
29.0,Leverkusen,Hannover,4,0,4,3,4,1.8214285714285714,4,1.8214285714285714,1,1415
29.0,Hoffenheim,Bayern Munich,0,2,-2,0,7,1.3214285714285714,7,1.3214285714285714,2,1415
29.0,Hertha,FC Koln,0,0,0,1,12,1.1785714285714286,12,1.1785714285714286,X,1415
29.0,Freiburg,Mainz,2,3,-1,0,14,1.0357142857142858,14,1.0357142857142858,2,1415
29.0,Augsburg,Stuttgart,2,1,1,3,6,1.3928571428571428,6,1.3928571428571428,1,1415
29.0,Dortmund,Paderborn,3,0,3,3,10,1.1785714285714286,10,1.1785714285714286,1,1415
29.0,Werder Bremen,Hamburg,1,0,1,3,9,1.25,9,1.25,1,1415
29.0,Wolfsburg,Schalke 04,1,1,0,1,2,2.142857142857143,2,2.142857142857143,X,1415
30.0,Mainz,Schalke 04,2,0,2,3,11,1.1724137931034482,11,1.1724137931034482,1,1415
30.0,Stuttgart,Freiburg,2,2,0,1,17,0.896551724137931,17,0.896551724137931,X,1415
30.0,Hannover,Hoffenheim,1,2,-1,0,15,1.0,15,1.0,2,1415
30.0,Hamburg,Augsburg,3,2,1,3,18,0.8620689655172413,18,0.8620689655172413,1,1415
30.0,FC Koln,Leverkusen,1,1,0,1,12,1.1724137931034482,12,1.1724137931034482,X,1415
30.0,Bayern Munich,Hertha,1,0,1,3,1,2.5172413793103448,1,2.5172413793103448,1,1415
30.0,Dortmund,Ein Frankfurt,2,0,2,3,9,1.2413793103448276,9,1.2413793103448276,1,1415
30.0,M'gladbach,Wolfsburg,1,0,1,3,4,1.8620689655172413,4,1.8620689655172413,1,1415
30.0,Paderborn,Werder Bremen,2,2,0,1,16,0.9310344827586207,16,0.9310344827586207,X,1415
31.0,Augsburg,FC Koln,0,0,0,1,6,1.4,6,1.4,X,1415
31.0,Freiburg,Paderborn,1,2,-1,0,14,1.0,14,1.0,2,1415
31.0,Hoffenheim,Dortmund,1,1,0,1,7,1.3333333333333333,7,1.3333333333333333,X,1415
31.0,Leverkusen,Bayern Munich,2,0,2,3,4,1.8333333333333333,4,1.8333333333333333,1,1415
31.0,Werder Bremen,Ein Frankfurt,1,0,1,3,9,1.3,9,1.3,1,1415
31.0,Wolfsburg,Hannover,2,2,0,1,2,2.033333333333333,2,2.033333333333333,X,1415
31.0,Schalke 04,Stuttgart,3,2,1,3,5,1.4,5,1.4,1,1415
31.0,Hertha,M'gladbach,1,2,-1,0,13,1.1333333333333333,13,1.1333333333333333,2,1415
31.0,Mainz,Hamburg,1,2,-1,0,10,1.2333333333333334,10,1.2333333333333334,2,1415
32.0,Hamburg,Freiburg,1,1,0,1,14,1.0,14,1.0,X,1415
32.0,Hannover,Werder Bremen,1,1,0,1,17,0.967741935483871,17,0.967741935483871,X,1415
32.0,M'gladbach,Leverkusen,3,0,3,3,3,1.935483870967742,3,1.935483870967742,1,1415
32.0,Stuttgart,Mainz,2,0,2,3,18,0.8709677419354839,18,0.8709677419354839,1,1415
32.0,Ein Frankfurt,Hoffenheim,3,1,2,3,12,1.1612903225806452,12,1.1612903225806452,1,1415
32.0,Bayern Munich,Augsburg,0,1,-1,0,1,2.4516129032258065,1,2.4516129032258065,2,1415
32.0,Dortmund,Hertha,2,0,2,3,9,1.2903225806451613,9,1.2903225806451613,1,1415
32.0,FC Koln,Schalke 04,2,0,2,3,11,1.1612903225806452,11,1.1612903225806452,1,1415
32.0,Paderborn,Wolfsburg,1,3,-2,0,15,1.0,15,1.0,2,1415
